223	459	4
38	460	2
494	6	3
347	461	1
327	24	4
99	13	3
37	462	1
502	463	4
27	464	3
193	465	2
251	31	3
141	8	3
461	6	4
350	466	3
124	78	4
225	467	2
211	468	4
643	469	4
341	470	2
575	471	3
572	47	3
88	472	2
94	80	3
57	473	0
49	474	2
53	475	3
78	476	0
155	477	3
628	478	1
53	479	2
13	480	3
515	481	4
146	482	2
172	483	3
682	484	2
148	485	2
511	93	4
225	486	3
151	487	3
193	488	1
430	489	0
146	490	4
13	491	3
524	492	3
303	493	4
702	64	3
262	494	0
262	495	4
88	496	3
280	497	4
88	498	3
519	499	3
38	500	3
230	85	3
217	501	4
455	502	3
6	55	2
459	503	2
144	504	4
433	145	2
72	505	3
369	0	3
262	506	1
97	32	3
155	507	3
153	508	2
507	102	1
272	47	3
361	509	4
361	510	4
283	511	3
153	512	3
374	513	3
72	514	2
221	32	2
68	515	4
225	516	3
92	52	3
155	517	3
619	518	4
619	519	1
350	520	4
587	31	4
83	521	0
225	522	2
628	523	1
492	68	3
678	524	3
146	525	3
238	31	3
524	526	3
153	527	2
669	528	2
71	24	3
190	529	1
624	55	4
637	530	3
315	531	3
431	34	4
88	532	2
283	533	4
8	74	3
303	534	4
156	45	3
44	535	3
146	536	2
480	24	3
309	537	3
628	538	2
643	539	2
74	540	2
138	541	4
262	542	3
581	17	4
43	543	4
635	145	3
528	544	4
118	545	0
43	546	2
81	547	3
192	548	2
225	549	2
268	550	4
78	551	0
23	552	0
43	553	0
205	554	3
596	52	2
362	37	3
454	42	3
147	555	3
38	556	2
520	557	3
539	62	3
670	52	2
262	558	3
78	559	3
524	560	3
113	561	4
72	562	2
262	563	3
146	564	3
411	565	3
38	566	2
292	567	2
49	568	1
53	569	3
495	47	3
23	570	3
476	80	4
255	571	4
74	572	2
5	74	3
341	573	3
563	574	3
58	575	4
225	576	4
651	55	4
274	577	2
248	55	3
267	114	2
274	578	4
74	579	2
139	580	4
546	581	4
41	582	2
546	583	1
88	584	3
575	585	1
274	586	4
81	587	1
418	10	4
450	588	3
88	589	3
71	590	2
459	591	2
172	592	3
546	593	3
151	594	4
146	595	2
28	596	1
43	597	4
53	598	1
554	288	3
546	599	4
53	600	3
49	601	0
422	55	3
459	602	2
314	603	3
90	604	4
446	41	4
75	605	3
13	606	4
78	607	3
147	608	3
643	609	4
153	610	2
63	611	2
283	612	3
72	613	1
157	33	3
140	614	3
146	615	1
564	47	3
262	616	2
292	617	2
78	618	1
262	619	2
143	620	3
268	621	3
135	622	1
225	623	3
321	624	3
459	625	3
528	626	4
643	627	3
321	628	3
262	629	3
283	630	3
392	631	3
74	632	3
691	55	3
38	633	2
13	634	2
43	635	3
500	31	3
704	102	4
266	636	3
517	58	3
36	637	0
593	638	3
229	62	4
280	639	4
78	640	2
53	641	2
262	642	3
137	74	3
211	643	3
120	644	4
619	645	4
259	646	3
57	647	4
74	648	1
643	649	3
88	650	3
250	34	4
575	651	1
146	652	2
74	653	2
643	654	4
81	655	3
392	656	4
459	657	2
558	32	1
38	658	3
262	659	3
553	125	4
83	660	3
27	661	2
262	662	2
53	663	2
81	664	3
225	665	1
22	666	3
38	667	2
217	668	3
232	62	4
153	669	4
37	670	2
266	671	3
231	672	3
268	673	2
459	674	3
74	675	3
347	676	4
74	677	3
151	678	4
619	679	2
532	680	3
38	681	2
547	634	2
58	682	2
4	31	2
321	683	1
74	684	4
54	685	3
146	686	3
75	687	4
292	688	1
9	689	4
38	690	3
99	691	0
149	692	3
53	693	0
38	694	2
341	695	3
101	24	3
628	696	0
72	697	0
27	698	4
459	699	2
193	700	3
292	701	0
154	702	4
151	703	3
177	704	1
193	705	2
416	68	4
23	706	3
459	707	3
78	708	1
88	709	3
267	710	1
628	711	3
643	712	1
528	713	4
37	714	3
622	715	3
580	716	3
43	717	1
262	718	1
83	719	3
643	720	4
669	721	3
376	722	4
225	723	3
626	724	3
155	725	3
220	301	3
395	100	4
23	726	3
139	727	4
392	728	4
380	729	4
88	730	1
101	731	4
225	732	2
643	733	4
265	734	2
474	735	3
193	736	1
347	737	3
254	738	3
153	739	4
341	740	3
151	741	3
496	45	3
519	742	0
33	743	4
459	744	3
669	745	4
411	746	3
637	747	4
260	748	4
549	749	1
151	750	3
312	751	4
47	752	1
292	753	3
628	754	0
554	755	3
74	756	2
436	11	3
366	757	3
347	758	3
88	759	3
38	760	2
393	42	4
613	7	4
628	761	4
57	762	1
81	763	1
526	764	4
274	765	1
43	766	4
88	767	3
656	62	3
379	768	2
118	769	0
53	770	3
146	771	3
261	772	4
153	773	3
619	774	1
74	775	0
187	776	4
439	31	3
193	777	1
225	778	3
645	31	3
411	779	3
305	32	3
53	780	2
140	781	3
53	782	1
37	783	3
664	784	4
619	785	4
429	786	3
320	68	3
669	787	3
256	788	1
193	789	2
53	790	3
554	791	1
193	792	0
83	793	4
643	794	4
349	17	2
262	795	3
301	796	4
49	797	4
459	798	3
546	799	3
193	800	3
628	801	4
274	802	3
21	803	2
262	804	4
88	805	2
58	806	4
23	807	3
262	808	4
146	809	4
38	810	3
38	811	3
380	812	3
78	813	3
364	814	2
153	815	0
58	816	3
459	817	3
96	818	4
417	17	4
669	819	4
88	820	2
177	821	3
349	822	2
38	823	3
192	824	4
102	45	2
72	825	3
274	826	3
147	827	3
682	828	4
524	829	4
11	62	3
402	32	3
136	45	3
246	62	3
262	830	3
554	831	3
144	832	3
27	833	3
211	834	3
280	835	2
193	836	3
38	837	3
628	838	4
78	839	0
36	840	1
138	841	4
176	842	2
23	843	3
53	844	2
38	845	2
528	846	4
206	51	3
386	847	4
459	848	3
347	849	2
228	850	4
625	851	4
575	852	0
151	853	3
13	854	1
53	855	3
256	856	1
88	857	2
143	858	3
399	13	4
619	859	4
682	860	3
620	33	4
29	861	4
262	862	3
628	863	3
38	864	3
75	865	4
13	866	0
37	867	1
45	45	2
43	868	4
643	869	4
524	870	3
53	871	2
155	872	3
459	873	2
524	874	2
23	875	3
330	32	3
13	876	0
190	877	2
459	878	3
38	879	3
609	11	4
78	880	2
626	881	3
121	882	4
370	52	3
74	883	4
637	884	3
459	885	3
262	886	3
378	887	2
528	888	4
43	889	4
225	890	2
2	60	2
55	0	3
225	891	3
354	892	2
314	893	3
407	55	4
83	894	3
217	895	0
269	896	4
524	897	3
37	898	1
146	899	4
62	330	2
88	900	2
83	901	4
256	902	4
268	903	3
53	904	2
151	905	4
74	906	4
88	907	2
265	908	3
118	909	2
148	910	4
513	125	3
628	911	2
147	912	1
638	0	3
172	913	2
315	914	3
88	915	3
88	916	1
43	917	3
256	918	2
640	919	1
88	920	3
146	921	3
316	922	4
625	923	4
151	924	4
524	925	4
58	926	0
399	927	3
49	928	3
40	929	0
628	930	3
53	931	4
28	932	4
350	933	3
262	934	3
413	0	0
88	935	2
274	936	4
290	11	4
140	937	4
613	938	1
546	939	3
57	940	4
261	941	4
307	102	1
83	942	3
74	943	4
225	944	3
24	945	3
240	255	4
193	946	3
143	947	3
365	948	3
214	949	2
265	950	3
20	80	4
68	951	4
481	6	3
528	952	4
250	953	3
147	954	3
637	955	4
628	956	4
162	55	3
693	957	3
267	958	2
53	959	2
88	960	3
193	961	1
211	962	3
332	47	3
237	963	4
43	964	4
405	965	3
378	966	3
341	967	3
151	968	4
256	969	4
78	970	2
49	971	2
618	33	3
626	972	3
274	973	3
38	974	3
176	975	2
131	85	2
693	976	4
190	226	3
28	131	1
377	85	2
638	13	4
683	45	3
627	102	3
459	121	3
196	125	4
170	31	3
348	62	4
393	31	3
588	22	3
479	67	3
367	22	3
83	68	3
642	60	2
127	33	4
64	60	3
621	8	4
458	45	4
35	249	1
56	124	4
181	80	3
487	120	2
462	61	1
147	484	2
230	32	2
535	31	2
422	45	3
105	122	3
673	65	2
189	64	2
544	8	4
283	24	3
529	67	2
552	26	2
213	0	1
535	13	3
258	69	3
552	13	3
524	232	4
610	67	1
530	977	3
303	686	4
593	978	4
688	11	4
527	57	3
297	13	2
631	8	4
186	45	3
74	962	4
161	3	3
152	125	3
486	122	3
543	42	3
146	979	3
546	980	4
126	132	2
240	45	2
114	26	3
519	981	4
21	65	3
447	74	4
82	45	2
189	102	1
314	982	1
156	55	3
131	32	3
78	983	2
262	984	4
499	32	3
459	52	4
131	76	2
146	0	3
550	57	3
193	180	0
622	22	3
206	55	3
126	52	3
669	985	4
227	68	2
621	34	2
458	57	4
643	986	4
119	62	2
259	51	3
98	21	2
528	52	0
292	706	3
274	987	4
259	421	3
17	55	4
459	80	3
37	330	4
642	51	4
256	85	4
579	47	4
161	67	2
67	6	3
385	76	3
349	988	4
227	86	4
410	64	3
464	120	3
600	122	2
181	32	3
637	612	4
78	52	3
325	24	4
688	335	4
109	6	2
53	677	3
146	989	0
599	52	3
235	88	3
109	46	2
143	469	3
229	31	4
248	31	4
126	55	3
425	898	4
261	267	4
73	145	3
543	69	3
646	78	4
27	979	3
300	76	4
246	24	3
131	13	4
252	125	3
422	26	2
382	33	3
113	39	3
151	102	2
339	68	1
328	39	4
210	990	2
508	55	4
258	65	3
435	51	2
109	58	3
459	991	3
364	680	3
78	992	1
190	370	2
423	21	4
93	78	4
11	68	3
140	993	2
278	45	3
682	994	3
198	62	3
58	141	3
38	995	3
700	60	0
310	69	4
155	841	3
13	996	2
696	72	3
146	69	4
190	48	3
568	47	3
6	26	1
401	159	4
208	74	3
231	226	4
197	74	2
277	132	2
334	13	4
74	133	1
637	125	4
53	207	2
118	64	3
211	351	3
259	239	4
38	997	2
51	102	1
681	267	3
81	572	3
484	46	3
483	22	0
375	0	2
346	32	2
621	80	0
257	60	3
325	39	4
195	31	3
211	998	3
329	42	3
485	72	3
74	34	4
100	24	3
266	999	3
227	34	3
143	10	4
151	1000	4
267	63	1
308	45	3
118	1001	0
292	454	2
54	26	3
694	42	4
619	50	3
429	74	3
364	1002	1
54	32	3
602	55	4
628	1003	4
318	11	0
262	33	3
70	21	2
236	23	1
424	65	3
78	184	3
192	57	3
558	52	3
277	23	1
182	88	2
315	285	3
456	21	4
92	45	1
225	540	2
51	52	3
255	1004	4
669	130	3
593	22	4
596	55	3
511	48	4
278	76	3
159	0	1
283	50	3
105	51	2
172	267	4
53	124	3
426	45	4
189	37	4
419	232	3
481	102	3
192	14	4
357	102	2
586	125	3
612	76	4
563	184	4
155	386	1
464	23	4
27	124	4
56	910	4
175	47	4
50	46	4
365	57	2
90	55	4
390	469	3
524	888	3
701	68	2
196	33	2
27	267	4
646	20	2
426	31	3
274	1005	4
643	36	4
628	1006	4
556	31	3
109	37	3
346	0	2
134	484	3
703	67	2
520	79	3
697	60	3
479	145	3
255	1007	3
105	60	3
146	932	4
101	118	4
76	27	2
193	737	2
546	144	2
529	34	3
227	72	1
375	10	3
669	397	3
172	454	3
651	24	3
341	1008	4
173	46	2
35	131	3
593	76	4
329	6	3
608	60	3
28	6	3
226	68	2
429	111	3
249	80	3
38	482	3
81	15	2
212	80	3
38	1009	3
483	69	1
410	20	4
135	11	1
151	1010	4
274	1011	4
83	1012	3
151	1013	3
52	132	0
231	102	4
66	0	2
193	47	2
175	1014	3
262	1015	3
359	21	3
49	31	3
170	47	4
88	771	2
525	31	4
528	918	4
636	33	3
57	575	4
435	80	2
648	52	2
525	47	1
683	122	4
424	51	4
386	31	3
212	52	3
55	102	4
172	159	3
546	45	3
587	0	3
472	76	2
494	37	3
395	330	4
180	47	3
648	24	3
268	1016	3
38	1017	2
90	1018	4
113	26	2
192	37	4
174	51	3
10	37	3
461	287	4
53	1019	3
245	153	3
534	102	2
639	34	3
161	80	4
620	0	1
49	1020	3
422	39	4
300	26	1
262	270	3
203	0	1
33	24	3
23	433	3
577	102	3
646	42	3
487	21	3
437	31	3
331	31	2
366	88	3
388	832	3
146	782	2
535	79	4
171	46	4
28	37	3
367	24	1
231	31	3
88	1021	2
614	21	2
104	502	2
106	52	0
674	145	1
696	132	3
171	32	4
552	67	2
643	1022	2
491	255	4
88	704	3
514	273	4
50	33	1
195	1023	3
214	370	3
49	468	2
193	289	1
113	0	4
504	68	3
412	13	3
459	1024	3
268	63	3
151	1025	3
529	45	2
540	57	2
281	80	3
180	62	3
198	55	4
296	80	3
146	127	0
528	68	3
395	1026	3
676	115	2
118	36	1
287	55	4
58	940	3
109	21	3
170	65	3
298	6	3
459	603	3
589	76	3
38	761	2
646	72	3
418	24	4
164	62	1
515	32	1
435	26	2
637	73	4
79	115	4
606	39	1
379	1027	4
637	33	3
172	398	3
312	47	4
240	24	4
562	68	3
171	57	4
278	122	3
231	706	3
460	8	3
15	0	3
296	68	3
443	24	3
331	61	2
329	80	3
540	67	2
680	23	3
132	61	2
253	713	4
25	47	2
146	1028	3
348	69	0
331	37	2
182	34	4
83	296	4
444	45	2
255	354	3
423	32	2
249	60	4
378	45	3
262	1029	3
78	1030	3
329	69	3
557	120	2
256	46	3
64	13	2
505	80	4
400	24	4
252	60	3
253	546	4
39	8	3
231	1031	3
516	64	2
159	20	1
643	27	3
38	1032	4
161	122	2
274	1033	4
1	60	3
60	33	3
544	33	3
479	132	3
164	122	1
674	58	4
398	68	1
298	80	2
516	67	2
146	32	3
25	329	1
234	0	3
90	144	2
502	34	4
423	46	4
475	67	2
438	1034	3
27	130	4
515	368	3
697	90	4
499	11	3
252	10	3
419	24	4
177	152	1
468	55	3
163	32	4
410	31	4
195	78	4
375	122	3
53	485	3
339	86	1
521	102	4
99	1035	4
228	6	4
492	47	4
669	1036	3
219	33	4
398	102	0
623	55	4
106	6	2
171	64	4
190	378	4
207	24	3
518	72	1
78	145	3
504	125	2
649	39	2
212	34	3
628	33	3
188	131	4
81	32	1
674	102	3
483	85	1
283	34	2
348	74	2
699	55	2
292	350	4
675	229	3
38	1037	3
430	10	4
218	68	3
172	635	2
353	13	3
193	42	2
254	287	3
81	1038	4
551	45	3
698	33	4
274	1036	4
588	85	3
360	62	4
126	65	3
464	8	3
670	47	3
74	30	3
548	502	1
612	132	3
75	325	4
606	32	3
699	23	2
570	1039	2
57	1040	3
524	1041	3
13	149	3
299	120	2
483	62	1
60	102	2
315	31	3
329	51	4
225	1042	1
196	21	4
410	46	4
384	8	3
151	21	4
502	32	4
483	144	0
39	68	4
664	11	3
204	45	3
341	236	3
628	1043	4
74	1044	1
141	47	4
375	6	4
88	1045	2
53	1046	3
633	32	2
529	68	3
126	125	2
570	1047	3
477	88	3
280	88	3
673	11	3
476	45	4
475	52	2
636	0	2
81	58	3
612	85	4
82	24	2
359	0	2
366	11	3
666	42	3
477	26	3
217	33	4
174	102	3
528	120	3
655	11	4
193	1048	3
464	72	3
169	51	3
632	13	3
509	6	4
70	144	3
277	392	0
457	46	2
99	8	3
356	65	3
236	58	3
74	144	3
700	21	4
225	947	0
252	46	3
235	86	1
262	1049	2
536	24	2
76	0	2
21	76	4
398	22	1
291	13	2
197	31	3
292	1050	4
44	26	4
516	47	4
511	47	3
509	46	3
398	80	1
27	1051	3
572	24	3
72	119	1
139	1052	3
593	80	4
665	10	3
143	841	3
113	45	4
649	52	1
278	47	1
430	74	3
32	69	2
231	78	3
96	55	3
475	58	1
109	122	3
525	74	4
386	1053	1
377	67	4
148	655	4
388	52	3
483	33	2
360	125	3
644	102	2
125	293	4
643	559	4
54	144	3
405	980	3
424	68	4
329	64	3
298	26	2
147	245	2
702	45	2
356	31	3
102	13	3
262	1054	2
573	45	4
131	45	2
289	132	2
698	24	4
218	52	3
382	6	3
432	145	1
81	93	3
37	1055	2
48	80	4
376	68	2
78	1056	0
71	47	2
660	13	3
153	17	3
249	8	4
51	61	1
700	72	2
540	62	2
210	1057	1
38	446	2
151	68	4
409	80	3
625	45	3
216	39	4
230	31	3
114	62	2
528	33	2
463	122	3
172	17	4
496	1058	4
459	1059	3
38	1060	2
254	13	1
39	73	4
628	1061	4
148	673	4
351	31	4
164	78	1
95	80	3
43	1062	2
226	11	4
464	37	4
29	989	3
386	365	2
439	47	2
86	45	4
8	62	4
692	32	3
53	52	3
13	102	3
339	62	1
225	54	2
292	242	3
492	80	3
252	67	3
146	1063	0
418	45	4
681	24	4
52	32	3
148	11	4
10	31	3
669	1064	3
225	1065	4
219	120	2
524	122	3
394	26	3
148	226	3
517	23	4
702	21	3
673	74	4
190	320	2
699	65	3
396	80	4
366	85	3
614	32	2
228	61	3
151	45	1
348	8	4
649	55	3
292	626	4
527	31	3
416	47	4
473	80	2
134	491	4
236	24	4
292	103	2
114	76	3
283	122	3
21	31	1
321	1066	2
700	11	4
193	370	3
109	132	3
93	62	4
262	156	3
53	1067	3
274	324	1
667	85	3
53	1068	3
195	61	3
365	72	2
88	17	2
368	288	3
701	1069	1
234	60	3
75	290	3
359	26	3
146	727	3
36	69	3
241	47	3
71	1055	4
385	41	4
588	102	3
463	32	1
192	80	3
483	120	0
374	57	4
667	144	3
680	51	1
549	65	2
52	80	3
365	85	2
274	34	2
53	673	2
81	8	1
546	60	3
535	52	3
354	59	4
477	60	3
294	78	3
262	1070	3
359	52	3
308	60	4
459	1071	2
262	1052	4
113	32	2
610	72	3
321	454	4
581	24	4
338	125	1
546	86	2
622	39	2
299	46	2
625	60	3
444	68	2
486	0	3
272	80	2
347	705	3
418	354	4
369	395	0
220	715	3
100	74	3
143	466	3
180	918	3
278	85	2
78	0	2
32	1072	1
457	34	3
384	10	3
161	65	3
619	71	3
113	55	2
516	69	3
204	55	3
160	86	4
364	11	4
642	52	3
693	34	4
54	47	3
214	325	4
435	69	2
252	8	4
36	46	3
53	686	3
151	13	4
701	31	3
591	60	3
200	78	2
161	20	2
339	33	1
74	247	0
281	34	2
164	52	3
255	102	4
83	477	2
386	1073	4
700	78	2
401	795	3
230	45	4
13	1074	2
73	78	3
303	362	3
