195	16	5	1064268000
196	16	3	1126216800
39	16	5	1306015200
197	16	5	963266400
201	17	2	1240351200
106	17	2	1244757600
45	18	2	963352800
204	19	5	993420000
205	19	5	996098400
206	19	5	1000850400
207	19	5	1115071200
208	19	5	1221429600
197	20	5	963352800
6	20	4	964562400
210	20	5	965512800
211	20	4	966117600
157	20	5	966549600
20	20	4	980377200
19	20	5	982969200
159	20	5	984783600
212	20	5	994629600
213	20	4	997826400
214	20	4	1002924000
27	20	4	1026165600
220	20	4	1206313200
39	20	5	1306188000
62	20	5	1308607200
222	20	5	970264800
223	20	5	971474400
224	20	4	963180000
6	21	3	964562400
38	21	2	961797600
225	21	1	961884000
226	21	5	977958000
228	21	4	983574000
229	21	3	985302000
230	21	1	987458400
231	21	4	990741600
205	21	3	994370400
27	21	1	1002751200
232	21	1	1079564400
141	21	2	1099868400
233	21	1	1134082800
234	21	4	1138489200
200	21	2	1278367200
236	21	3	970351200
167	21	3	970783200
237	21	1	962920800
126	22	2	977094000
238	22	1	980118000
239	22	4	983228400
58	22	2	1159567200
62	22	2	1326841200
240	23	4	964044000
241	23	1	964130400
242	23	5	964303200
8	23	4	964476000
245	23	5	965253600
101	23	1	965599200
157	23	2	966031200
102	23	5	966031200
14	23	5	967672800
246	23	5	977353200
226	23	5	982105200
228	23	4	983574000
248	23	5	984870000
249	23	5	985388400
250	23	5	985816800
94	23	4	988754400
252	23	1	989100000
253	23	5	990050400
254	23	5	991260000
255	23	5	991260000
256	23	4	991692000
258	23	4	992296800
261	23	4	993765600
262	23	5	995925600
263	23	5	996703200
264	23	4	996789600
265	23	5	997826400
267	23	5	1002924000
268	23	5	1008457200
205	23	3	1032386400
269	23	2	1036105200
270	23	5	1060725600
271	23	5	1085608800
273	23	5	1103756400
184	23	3	1109026800
275	23	5	1167260400
276	23	5	1202252400
277	23	5	1208296800
61	23	5	1210716000
176	23	5	1248991200
278	23	5	1259190000
279	23	4	1265151600
38	23	4	970783200
283	24	4	1053468000
176	24	5	1248991200
39	24	4	1305669600
152	25	3	964303200
285	25	4	965167200
44	25	4	975366000
286	25	5	975798000
228	25	4	983574000
161	25	3	989359200
289	25	5	993938400
167	25	3	968364000
290	25	5	997048800
291	25	5	1000591200
293	25	3	1001628000
295	25	2	1066600800
296	25	5	1116021600
298	25	3	1219356000
299	25	4	1222725600
176	25	4	1248991200
300	25	4	1271282400
301	25	4	1276639200
106	26	1	1229295600
303	26	2	1230246000
304	26	2	1230505200
305	26	2	1231974000
306	26	3	1274133600
307	26	5	969832800
111	27	5	964476000
189	27	4	1231628400
281	28	5	964735200
107	28	5	981932400
308	28	4	994888800
309	28	5	1077404400
310	28	4	1123970400
311	28	5	1199055600
312	28	4	1259967600
12	29	3	963698400
314	29	1	963871200
38	29	4	961797600
86	29	4	965340000
315	29	2	965599200
316	29	2	967068000
317	29	2	974934000
318	29	3	975193200
228	29	3	983660400
163	29	3	984783600
321	29	4	999986400
182	29	2	1000159200
205	29	2	1000677600
200	29	2	1205362800
62	29	3	1311458400
323	29	5	973206000
169	29	2	963266400
1	30	5	963352800
325	30	5	967413600
14	30	4	967672800
125	30	5	977785200
136	30	3	981068400
326	30	4	995666400
329	30	5	1157234400
61	30	5	1222812000
330	30	5	1252188000
62	30	5	1263596400
41	30	3	1280181600
102	31	4	967759200
127	31	5	979254000
27	31	4	1002319200
331	31	5	1093730400
62	31	5	1263769200
332	32	4	983228400
61	32	5	1223071200
41	32	2	1280354400
333	33	5	963352800
83	33	4	963352800
334	33	4	963698400
335	33	5	961365600
336	33	5	965340000
2	33	4	966031200
102	33	5	966031200
337	33	4	967327200
14	33	5	967672800
136	33	2	976057200
129	33	4	979772400
20	33	5	980377200
113	33	3	982537200
21	33	3	982796400
228	33	3	983574000
341	33	5	988322400
344	33	4	1140994800
280	33	3	969919200
316	33	4	971906400
348	33	5	971906400
349	34	3	963698400
350	34	1	964389600
6	34	1	964562400
38	34	3	961797600
314	34	1	967932000
352	34	3	976834800
354	34	1	984006000
205	34	2	985730400
356	34	3	1269730800
322	35	4	970005600
359	36	2	974934000
360	36	5	975711600
45	36	5	975970800
361	36	4	976057200
181	36	4	977439600
68	36	5	978303600
363	36	4	978562800
91	36	4	978822000
364	36	5	981241200
367	36	4	983055600
369	36	4	988063200
161	36	4	989013600
93	36	4	990828000
370	36	4	991000800
69	36	3	991087200
371	36	5	991260000
249	36	4	991346400
372	36	5	991432800
182	36	4	991432800
375	36	5	992037600
376	36	4	992124000
377	36	5	992210400
378	36	5	992296800
380	36	3	992469600
381	36	5	992901600
115	36	4	995407200
382	36	4	995580000
384	36	5	999640800
387	36	5	1002405600
388	36	5	1002578400
389	36	5	1006556400
390	36	5	1006642800
391	36	4	1016146800
392	36	5	1017698400
394	36	5	1032818400
27	36	4	1044399600
396	36	5	1087855200
398	36	4	1191967200
399	36	5	970524000
400	36	4	974070000
401	36	5	974070000
44	36	5	974329200
6	37	5	964562400
14	37	4	967672800
402	37	4	975625200
127	37	2	979254000
403	37	5	983228400
288	37	3	985557600
170	37	4	988149600
27	37	3	1001541600
404	37	3	1090879200
233	37	5	1134687600
405	37	4	1159740000
406	37	3	1165186800
200	37	3	1213221600
61	37	5	1217628000
408	37	3	1234479600
355	37	3	1241042400
62	37	4	1256076000
280	37	4	969919200
409	38	1	964648800
113	38	4	982278000
27	38	2	999208800
255	38	4	999813600
280	38	4	969919200
223	38	3	972511200
410	39	3	963525600
411	39	1	970524000
412	40	4	963352800
413	40	4	963352800
415	40	5	961884000
211	40	3	966117600
416	40	4	980550000
370	40	3	991173600
321	40	5	991260000
27	40	4	999036000
417	40	2	1004828400
409	40	3	1021413600
418	40	3	1033423200
62	40	2	1326150000
237	40	4	963093600
24	41	3	963525600
420	41	5	963612000
203	41	4	963784800
101	41	3	965685600
12	41	4	966031200
423	41	4	966290400
155	41	4	966290400
425	41	5	966722400
426	41	5	966895200
197	41	4	974761200
363	41	3	977266800
129	41	4	978649200
427	41	5	978822000
428	41	5	978908400
127	41	4	979513200
429	41	4	980550000
127	41	5	986248800
432	41	4	986335200
136	41	5	997826400
433	41	5	968364000
388	41	5	1004569200
434	41	4	1027029600
437	41	5	1086040800
272	41	4	1099000800
440	41	5	1207346400
441	41	5	1213653600
176	41	5	1248991200
443	41	5	1289257200
444	41	2	1297810800
446	41	5	971560800
375	41	5	973206000
447	41	5	963093600
424	42	4	966808800
127	42	5	979513200
448	42	2	985557600
449	42	4	987458400
136	42	2	997826400
434	42	3	1027029600
176	42	5	1248991200
237	42	3	962748000
101	43	4	965685600
127	43	4	979513200
388	43	5	1005519600
205	43	4	1018562400
136	43	4	1025215200
452	43	5	1123970400
60	43	4	1147212000
453	43	4	1155160800
439	43	5	1165100400
454	43	5	1238022000
176	43	5	1248991200
420	44	5	963698400
203	44	3	963784800
101	44	3	965685600
127	44	3	979513200
136	44	3	999640800
100	44	3	1134687600
60	44	4	1147298400
439	44	4	1167606000
203	45	4	963352800
420	45	5	963698400
101	45	4	965685600
127	45	3	979513200
136	45	3	999640800
453	45	4	1155592800
454	45	4	1238796000
176	45	5	1248991200
197	46	4	963352800
420	46	3	963698400
101	46	3	965685600
127	46	4	979599600
70	46	2	990568800
136	46	2	1001023200
452	46	1	1126562400
439	46	3	1178920800
176	46	3	1248991200
420	47	5	963698400
136	47	5	1001109600
455	47	4	1110927600
146	47	5	1200178800
121	48	2	963352800
169	48	5	963352800
459	48	5	963352800
459	48	4	963352800
192	48	3	963352800
460	48	3	963352800
463	48	5	963439200
464	48	4	963439200
466	48	5	963957600
470	48	3	964389600
473	48	5	964562400
473	48	5	964562400
477	48	5	965167200
86	48	2	965253600
38	48	4	961797600
179	48	4	965340000
170	48	5	965512800
8	48	3	965599200
336	48	3	965599200
225	48	3	961884000
478	48	2	965858400
170	48	3	965944800
170	48	5	965944800
479	48	5	965944800
157	48	4	966031200
211	48	5	966117600
480	48	5	966290400
481	48	5	966463200
337	48	4	967327200
102	48	5	967500000
102	48	4	967500000
307	48	4	967672800
483	48	5	962402400
484	48	5	975106800
485	48	5	975798000
362	48	2	977094000
487	48	3	977871600
129	48	2	978649200
45	48	4	978649200
127	48	4	979686000
20	48	4	980290800
416	48	5	980636400
488	48	4	981759600
238	48	4	981759600
492	48	5	984783600
493	48	5	984956400
163	48	5	985302000
362	48	4	985644000
163	48	5	986680800
494	48	2	986767200
432	48	5	986853600
495	48	5	987717600
496	48	5	987804000
94	48	5	988668000
499	48	5	993074400
500	48	5	994370400
282	48	3	996184800
503	48	5	998863200
505	48	5	1003096800
506	48	2	1003096800
205	48	3	1003269600
161	48	5	1003528800
374	48	2	1003874400
27	48	2	1014505200
508	48	3	1016060400
497	48	3	1036364400
510	48	1	1046386800
513	48	4	1123797600
514	48	4	1128808800
518	48	4	1141081200
519	48	3	1141945200
520	48	3	1153519200
521	48	4	1157148000
62	48	3	1221084000
522	48	4	1232146800
106	48	3	1235084400
280	48	2	969919200
444	48	1	1334700000
527	48	5	962920800
529	48	5	973206000
203	48	5	963266400
121	48	5	963266400
127	49	3	979686000
327	49	4	1056232800
122	50	5	961538400
38	50	3	961797600
179	50	4	965599200
155	50	4	966290400
102	50	4	967500000
124	50	4	967586400
532	50	5	968018400
533	50	5	977958000
129	50	4	979945200
20	50	3	980377200
536	50	4	983401200
228	50	5	983574000
249	50	5	986594400
375	50	4	986680800
537	50	4	987458400
538	50	4	988754400
377	50	4	992296800
264	50	4	996789600
539	50	5	997135200
540	50	2	997135200
27	50	4	999036000
541	50	4	1000504800
542	50	2	1004914800
543	50	4	1011567600
544	50	4	1018303200
546	50	4	1045004400
548	50	4	1078786800
549	50	1	1083016800
355	50	4	1163631600
551	50	3	1186437600
106	50	4	1234566000
301	50	4	1304546400
39	50	5	1306101600
507	50	5	973206000
479	51	3	966204000
238	51	4	981327600
553	51	4	981414000
555	51	4	991864800
182	51	4	1028325600
106	51	3	1234911600
480	51	4	970524000
556	52	4	997480800
557	52	5	1070924400
558	52	5	1074207600
409	52	5	1077750000
559	52	4	1098655200
438	52	5	1135810800
561	52	5	1141340400
562	52	3	1265670000
563	53	5	964476000
87	53	5	965944800
564	53	4	966117600
565	53	4	966117600
567	53	5	966549600
480	53	5	966549600
571	53	4	966636000
573	53	4	966722400
575	53	5	966808800
577	53	5	966895200
579	53	5	966895200
580	53	5	966895200
582	53	4	966981600
285	53	4	966981600
12	53	5	966981600
585	53	3	966981600
587	53	2	966981600
590	53	5	967068000
592	53	3	967068000
595	53	3	967154400
67	53	5	967154400
252	53	2	967154400
226	53	5	967154400
337	53	4	967240800
598	53	5	967240800
600	53	4	967240800
601	53	4	967240800
603	53	4	967327200
604	53	4	967327200
605	53	4	967327200
606	53	4	967327200
609	53	4	967413600
124	53	4	967500000
610	53	5	967500000
611	53	4	967500000
612	53	5	967500000
8	53	4	967672800
619	53	4	967759200
622	53	5	967845600
532	53	5	968018400
625	53	4	976143600
626	53	5	977439600
507	53	4	979513200
627	53	4	968191200
161	53	4	980722800
364	53	3	981068400
628	53	4	981327600
542	53	4	983142000
632	53	3	983660400
378	53	4	983660400
367	53	4	983746800
340	53	4	984006000
634	53	5	984524400
374	53	4	984610800
318	53	5	984956400
635	53	4	984956400
288	53	4	985042800
636	53	5	985042800
637	53	5	985302000
89	53	4	968191200
638	53	4	985302000
639	53	5	985730400
161	53	4	986680800
641	53	4	986853600
317	53	4	987026400
642	53	4	987112800
643	53	4	987199200
23	53	5	988063200
94	53	5	988581600
67	53	5	988840800
644	53	3	989013600
645	53	4	989272800
647	53	5	989791200
648	53	5	968191200
649	53	5	968191200
652	53	4	990828000
653	53	3	992210400
72	53	3	992728800
655	53	3	968364000
656	53	3	997394400
659	53	5	968364000
660	53	5	998172000
136	53	3	1000159200
409	53	5	1001282400
665	53	3	968450400
666	53	4	1006556400
667	53	4	968536800
669	53	4	968623200
670	53	5	968623200
546	53	5	1012345200
671	53	4	968623200
497	53	4	1017010800
68	53	4	968623200
673	53	5	968623200
676	53	5	968709600
678	53	3	1065909600
679	53	5	968796000
681	53	3	1087077600
685	53	5	1098396000
691	53	1	969228000
693	53	5	969314400
696	53	5	969487200
697	53	4	969487200
698	53	4	1206914400
699	53	4	969573600
701	53	3	969573600
702	53	4	1224626400
703	53	4	1226617200
163	53	4	969746400
704	53	5	969746400
39	53	3	1305496800
706	53	5	970092000
34	53	3	970437600
712	53	5	970956000
713	53	5	971301600
714	53	5	972860400
715	53	4	972860400
716	53	3	972946800
719	54	2	964735200
720	54	4	965340000
102	54	4	967500000
369	54	5	975538800
425	54	4	977353200
722	54	5	962488800
136	54	5	983401200
433	54	5	968364000
434	54	4	1027116000
455	54	3	1112133600
208	54	4	1219269600
375	54	3	973378800
726	56	4	961020000
150	56	5	963698400
24	56	5	963698400
12	56	4	963784800
727	56	5	964562400
728	56	4	961538400
720	56	5	964994400
447	56	5	961884000
91	56	5	965772000
155	56	4	966290400
409	56	5	966290400
729	56	5	966722400
4	56	5	962316000
157	56	5	967672800
363	56	5	978562800
127	56	5	978822000
128	56	5	979945200
226	56	4	980377200
731	56	5	981068400
732	56	5	982105200
21	56	4	982278000
733	56	5	984524400
159	56	5	984610800
734	56	5	985042800
735	56	5	986162400
240	56	5	990568800
391	56	5	993938400
737	56	4	995320800
170	56	5	997740000
388	56	5	999640800
738	56	5	1002232800
739	56	5	1003528800
653	56	5	1005087600
740	56	5	1006210800
741	56	5	968536800
742	56	5	1030831200
163	56	5	1054418400
745	56	5	1069110000
139	56	5	1071097200
747	56	5	1084485600
748	56	5	1084485600
401	56	5	1087509600
749	56	5	1093816800
35	56	5	1154124000
750	56	4	1163372400
752	56	4	1193090400
189	56	5	1232924400
755	56	5	1244584800
756	56	5	1246831200
188	56	5	1250200800
757	56	5	1276812000
163	56	4	970610400
759	56	5	962834400
375	56	4	973119600
321	56	5	973897200
762	57	4	990223200
226	57	5	968536800
764	57	5	968709600
68	57	5	969141600
766	57	3	969746400
346	57	5	969746400
704	57	4	969746400
653	57	4	970351200
369	57	5	971301600
12	58	3	963698400
364	58	1	981414000
160	58	4	988322400
770	58	4	998517600
771	58	2	1279749600
773	58	2	970351200
375	58	1	973378800
774	59	5	960847200
24	59	5	963698400
482	59	4	967327200
102	59	4	967586400
363	59	4	976834800
45	59	5	979599600
775	59	4	984092400
432	59	5	986767200
776	59	4	988840800
647	59	5	990309600
391	59	4	995061600
322	59	4	968364000
777	59	5	998863200
778	59	5	1000332000
779	59	4	1000418400
74	59	5	1002492000
782	59	5	1005260400
783	59	5	1007161200
205	59	4	1015542000
784	59	4	1041807600
785	59	5	1053468000
182	59	4	1072047600
788	59	5	1090274400
513	59	4	1123797600
790	59	4	1160258400
791	59	5	1161381600
792	59	5	1163372400
794	59	5	1190152800
221	59	5	1218492000
208	59	4	1219442400
147	59	5	1233356400
62	59	5	1305064800
796	59	5	970178400
375	59	3	973206000
323	59	2	973292400
447	59	4	963180000
321	60	4	977094000
205	60	5	977353200
131	60	5	982450800
403	60	5	983401200
27	60	5	989791200
320	60	5	993247200
533	60	4	997912800
163	60	5	998085600
798	60	4	998172000
800	60	2	998258400
802	60	5	998344800
803	60	5	998863200
142	60	5	1119564000
356	60	2	1294786800
804	60	4	1301094000
62	60	5	1304373600
321	61	5	977094000
205	61	5	978390000
105	61	5	1180130400
807	61	3	1355785200
2	62	4	963352800
462	62	5	963352800
150	62	5	963698400
86	62	4	965599200
153	62	5	965685600
91	62	5	965858400
170	62	4	965944800
155	62	5	966290400
156	62	5	967413600
553	62	5	967586400
157	62	5	967672800
351	62	5	976057200
127	62	5	978822000
730	62	5	979167600
128	62	5	979772400
811	62	5	980722800
812	62	5	981932400
228	62	5	983574000
159	62	5	984956400
735	62	4	985903200
391	62	4	993938400
814	62	5	994802400
800	62	5	994888800
320	62	5	996703200
739	62	5	1001196000
388	62	5	1003960800
742	62	5	1030831200
747	62	5	1060898400
342	62	4	1068678000
27	62	5	968968800
817	62	5	1103410800
817	62	5	1105225200
55	62	5	1105916400
818	62	5	1107471600
165	62	4	1125698400
817	62	5	1134946800
35	62	5	1154124000
819	62	5	1209247200
741	62	5	969573600
220	62	5	1242079200
820	62	5	1264633200
821	62	5	1269385200
200	62	5	1301180400
39	62	5	1306188000
759	62	5	962834400
321	62	5	973897200
27	63	2	995148000
824	63	4	1016146800
238	64	5	983142000
825	64	3	987717600
105	64	4	1179439200
827	64	4	1201993200
106	64	5	1216245600
464	65	4	963352800
242	65	1	964389600
8	65	4	964476000
67	65	4	967154400
334	65	5	975538800
831	65	4	977785200
716	65	4	978476400
428	65	3	978908400
731	65	4	981068400
542	65	4	982018800
832	65	5	987026400
249	65	5	987112800
835	65	5	989186400
168	65	5	989618400
461	65	5	990223200
836	65	4	990828000
733	65	5	999295200
74	65	4	1000850400
701	65	5	1002664800
163	65	4	1005951600
839	65	5	1006556400
840	65	4	1011826800
510	65	5	1046300400
841	65	5	1058652000
842	65	5	1081548000
843	65	5	1096408800
147	65	5	1231714800
844	65	5	1249941600
278	65	4	1257980400
318	65	5	970437600
205	65	5	970783200
321	66	5	987458400
369	67	4	979599600
27	67	4	980118000
847	67	5	980550000
416	67	3	980722800
848	67	5	981068400
849	67	3	981241200
425	67	4	982710000
850	67	4	983401200
716	67	4	988581600
555	67	5	991087200
182	67	4	991692000
851	67	4	991778400
852	67	4	995493600
374	67	5	995925600
320	67	5	1002319200
666	67	5	1014850800
853	67	4	1080856800
141	67	5	1098914400
854	67	5	1099436400
855	67	5	1174258800
856	67	5	1187560800
857	67	5	1215036000
858	67	5	1245362400
301	67	5	1279663200
860	67	4	1351810800
861	67	4	1369864800
862	67	4	1376258400
863	68	1	989186400
375	68	3	992124000
135	68	3	997394400
27	69	5	989272800
320	71	3	1018908000
58	71	3	1182376800
106	71	1	1237503600
320	72	4	993765600
868	72	5	1024351200
804	72	4	1325718000
869	73	4	994197600
871	73	3	996012000
874	73	4	1092434400
876	73	2	1305151200
202	74	3	1001973600
790	74	4	1155247200
877	75	4	998344800
213	75	4	998431200
879	75	4	998431200
194	75	4	998344800
831	75	5	998344800
882	75	5	998344800
883	75	5	998604000
88	75	5	998604000
885	75	5	998690400
886	75	4	998863200
890	75	5	1000159200
891	75	4	1000850400
892	75	5	1001196000
893	75	4	1003701600
161	75	3	1006729200
136	75	3	1012172400
108	75	3	1014159600
896	75	3	1015974000
897	75	5	1020636000
900	75	5	1037487600
901	75	3	1044399600
902	75	3	1045004400
27	76	3	998431200
909	76	2	1077922800
245	77	3	998431200
374	77	1	998431200
733	77	4	998172000
912	77	4	998431200
878	77	3	998431200
354	77	1	998431200
205	77	3	998431200
161	77	3	998517600
914	77	4	998604000
919	77	3	998949600
289	77	4	998949600
920	77	5	999036000
884	77	3	999036000
369	77	5	999295200
194	77	4	999468000
922	77	1	999640800
923	77	4	999727200
226	77	5	999727200
163	77	4	1000159200
891	77	5	1000850400
929	77	1	1000936800
930	77	3	1001023200
933	77	3	1001973600
497	77	3	1004396400
935	77	1	1005433200
27	77	2	1005951600
938	77	2	1025992800
136	77	2	1028498400
940	77	5	1036191600
941	77	3	1058047200
942	77	4	1105657200
943	77	3	1321398000
944	78	4	1003788000
98	78	5	1080169200
945	78	5	1135465200
947	78	5	1174777200
60	78	4	1176328800
949	78	5	1190239200
41	78	5	1281996000
138	79	5	1005001200
950	79	5	1083016800
952	79	4	1157148000
953	79	3	1195513200
188	79	5	1223416800
106	79	3	1236121200
39	79	5	1250114400
562	79	2	1265151600
954	80	4	1046646000
98	80	5	1076367600
956	80	3	1113861600
957	80	3	1138489200
144	80	3	1140476400
106	80	4	1237849200
959	80	4	1246744800
8	82	4	965599200
127	82	4	979081200
19	82	5	980982000
27	82	4	999208800
969	82	4	1049148000
970	82	5	1052258400
747	82	4	1060207200
972	82	4	1069974000
973	82	3	1158876000
974	82	3	1227049200
224	82	4	963180000
976	83	4	1025647200
289	83	5	1025733600
977	83	4	1025820000
978	83	5	1025820000
95	83	4	1025906400
979	83	4	1026079200
981	83	5	1026165600
982	83	4	1026338400
983	83	5	1026338400
664	83	5	1026338400
984	83	5	1026424800
985	83	4	1026684000
986	83	4	1026856800
988	83	5	1027375200
989	83	5	1027461600
170	83	4	1028066400
992	83	5	1028152800
996	83	3	1029967200
733	83	5	1031004000
901	83	4	1031176800
997	83	4	1032645600
999	83	4	1033596000
940	83	5	1037574000
182	83	4	1039302000
1000	83	4	1039388400
1002	83	5	1043190000
1004	83	5	1048287600
1006	83	4	1048978800
1007	83	5	1051567200
1010	83	3	1069628400
163	83	4	1073948400
842	83	3	1093384800
397	83	5	1094421600
1014	83	4	1106175600
35	83	4	1106521200
1015	83	5	1112479200
1016	83	5	1113170400
1018	83	4	1206399600
1019	83	4	1307224800
388	84	4	1047423600
452	84	2	1123884000
60	84	5	1146866400
444	84	5	1297897200
1022	85	4	1029362400
289	85	4	1031954400
115	85	4	1032127200
1027	85	4	1032127200
161	85	5	1032127200
983	85	3	1032213600
1028	85	4	1032300000
1029	85	4	1032386400
1030	85	3	1033250400
150	85	5	1033509600
1032	85	5	1033768800
1035	85	5	1034287200
1036	85	5	1034373600
1038	85	4	1034719200
1038	85	4	1034719200
1039	85	5	1034892000
1041	85	4	1035064800
1045	85	5	1038697200
395	85	4	1039302000
982	85	2	1039561200
1048	85	3	1041634800
182	85	4	1048978800
1049	85	5	1049925600
1050	85	2	1050876000
1052	85	4	1053468000
1054	85	4	1060207200
1055	85	4	1063576800
1056	85	2	1063836000
1058	85	3	1069110000
681	85	4	1075849200
163	85	2	1076194800
1061	85	1	1086818400
513	85	4	1093471200
1063	85	5	1093730400
1065	85	4	1095890400
1066	85	5	1127772000
1067	85	2	1136329200
957	85	4	1138230000
1068	85	4	1200351600
1027	86	4	1030399200
1071	86	4	1030399200
1072	86	2	1030572000
27	86	4	1030572000
161	86	4	1031090400
388	86	5	1031090400
824	86	5	1043103600
182	86	3	1047510000
108	86	2	1050530400
461	86	3	1055887200
1077	86	2	1058047200
1078	86	3	1069282800
788	86	5	1090533600
35	86	4	1096063200
1079	86	2	1102028400
356	86	4	1248904800
176	86	5	1248991200
40	86	3	1283032800
1081	87	3	1034719200
1082	87	2	1097618400
1073	88	3	1042239600
1084	88	3	1042412400
1042	88	4	1042498800
940	88	5	1042585200
437	88	4	1043190000
1088	88	2	1046473200
841	88	4	1049666400
1092	88	5	1070578800
1093	88	3	1096236000
439	88	3	1164150000
356	88	5	1188252000
1095	88	2	1207692000
824	89	4	1043794800
1097	89	4	1044226800
1088	90	3	1046991600
1104	90	3	1059084000
130	90	5	1062021600
1107	90	4	1080428400
1109	90	4	1141167600
1111	90	4	1271541600
409	90	4	1297638000
1112	91	5	1053468000
1050	91	5	1053554400
682	91	4	1056578400
1115	91	4	1065132000
1117	91	4	1070233200
1118	91	5	1077922800
1119	91	5	1086559200
817	91	4	1105225200
1122	91	5	1117490400
1124	91	5	1146607200
1125	91	3	1152482400
1126	91	4	1180994400
59	91	4	1184364000
794	91	5	1189720800
1127	91	5	1189807200
298	91	5	1216936800
208	91	4	1221516000
1128	91	5	1226876400
40	91	3	1287352800
1132	92	4	1053986400
733	92	2	1054591200
1133	92	5	1054677600
1134	92	5	1057960800
1135	92	5	1058220000
1136	92	3	1058911200
1139	92	4	1074207600
1140	92	4	1078700400
115	92	3	1081893600
1141	92	5	1083535200
1142	92	4	1093039200
842	92	4	1103238000
439	92	4	1163890800
301	92	4	1279836000
978	93	3	1023400800
1150	93	5	1024524000
205	93	5	1025820000
115	93	2	1036796400
182	93	2	1037746800
1153	93	2	1040166000
1116	93	5	1051308000
320	93	4	1054418400
1154	93	1	1076194800
207	93	2	1079132400
1155	93	2	1086904800
1156	93	3	1161813600
200	93	2	1258326000
1068	93	4	1266102000
1157	94	3	1056837600
1159	94	5	1059948000
561	94	4	1142290800
1163	95	1	1088546400
1166	96	5	1078009200
821	96	4	1269385200
1168	97	5	1083189600
1170	97	5	1125612000
1171	97	5	1163199600
1172	97	5	1203202800
819	97	5	1209247200
804	97	4	1312927200
1175	98	3	1079996400
1176	98	5	1082325600
1177	98	5	1082412000
103	98	5	1083016800
1182	98	5	1084053600
1184	98	5	1084485600
1185	98	4	1084572000
1187	98	5	1084744800
1190	98	5	1086904800
1191	98	4	1089064800
1192	98	4	1091397600
1193	98	4	1093298400
